Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
31-Jul-12,404,407.5,392.4,398.5,398.65,1464427,5822.82
30-Jul-12,396.25,406.6,394.1,403.55,403.4,1375793,5520.95
27-Jul-12,403.55,405,390.25,395,394.85,1195130,4767.93
26-Jul-12,399,405.5,389.2,394.5,392.75,2375596,9456.94
25-Jul-12,406.15,407.95,395,395.9,395.8,4562354,18309.71
24-Jul-12,416.15,420.7,412.7,414.25,414.75,1129223,4697.83
23-Jul-12,421,421,412.8,415,415.05,2076389,8618.98
20-Jul-12,426.9,432.4,423.25,425,426.6,912133,3910.04
19-Jul-12,432,436,423.6,426.4,425.55,1074866,4618.18
18-Jul-12,415,428.5,413.05,426.9,426.55,1853028,7792.5
17-Jul-12,415.2,424.85,413.75,415.6,415.65,1491605,6248.41
16-Jul-12,431.1,431.45,416.65,418.55,418.9,1917595,8058.9
13-Jul-12,446.3,450.2,426.4,428,431.1,2245575,9796.06
12-Jul-12,448,451.25,441,444.5,444.9,875689,3903.75
11-Jul-12,450.35,458.5,449.2,451.55,452.45,1001972,4548.35
10-Jul-12,441.4,458,441.4,454.3,454.75,1679524,7561.74
9-Jul-12,451.2,455.1,439.1,441.4,442.95,1551944,6899.27
6-Jul-12,465,466,453.05,454.4,455.6,3068653,14011.62
5-Jul-12,467.9,480.35,463.85,468.7,470.65,5107377,24169.06
4-Jul-12,453,472.7,452.3,466.95,466.15,4255304,19864.09
3-Jul-12,457.05,463,447,449.8,450.35,3326935,15122.48
2-Jul-12,471.15,474,451.7,454.3,456.9,2561563,11837.21
29-Jun-12,435,474.5,434.25,468.5,470.35,6020991,27398.51
28-Jun-12,432,435.95,429.05,430,431.85,2024810,8741.35
27-Jun-12,433.55,434.9,429,430.5,429.95,1198198,5153.87
26-Jun-12,429.05,434.4,428.55,431.75,430.3,1445851,6234.11
25-Jun-12,435,444.5,427,428.6,428.35,842614,3677.46
22-Jun-12,435,440.55,427.5,432.65,433.95,1002602,4363.66
21-Jun-12,434,442,431.75,440,439.4,902721,3944.31
20-Jun-12,430.95,442.55,430,439,438.65,3852465,16894.39
19-Jun-12,426,432.75,424.5,429,427.05,924592,3961.32
18-Jun-12,440.05,443.6,426.5,429.5,429.5,1051932,4565.19
15-Jun-12,434.95,439.5,432.3,437,437.35,1185548,5172.89
14-Jun-12,437.5,440.75,431,432.05,433.7,1661024,7251.45
13-Jun-12,431.9,443.8,431.85,439.9,440.65,2738440,12002.4
12-Jun-12,426,436.4,425,430.5,432.05,2424066,10429.8
11-Jun-12,443.2,450.25,429,429.85,432,1822183,8022.06
8-Jun-12,459.3,459.3,430.25,445,439.7,1969317,8598.99
7-Jun-12,436,442.5,433.05,438.5,440.6,4433050,19453.01
6-Jun-12,418.95,436.1,415.2,433,431.9,6185173,26521.33
5-Jun-12,421,423.5,409.05,414.8,412.9,2105215,8775.98
4-Jun-12,425,425,412.2,417.45,416.25,2567772,10725.45
1-Jun-12,441,441,425.1,427.5,430,2718488,11742.76
31-May-12,449,454,437.2,441.4,440.35,2732690,12147.7
30-May-12,447,460.85,447,451.3,453.7,1021970,4667.86
29-May-12,455.55,462.9,453,454,454.9,817055,3737.96
28-May-12,458,460.8,448.5,455,453.9,1150589,5224.45
25-May-12,466.1,469.7,454.55,456,456.6,1198232,5528.97
24-May-12,457.7,471.95,450.55,470.5,468.1,1024060,4733.66
23-May-12,462,462.1,445.35,453.1,454.45,973502,4405.27
22-May-12,469.85,473.8,458.4,463.85,462.1,669161,3125.06
21-May-12,466.4,483,461.45,466,466.6,1076429,5093.29
18-May-12,453,474.8,448,470,471.4,1295084,5982.49
17-May-12,455.15,467.9,452.25,462.95,462.95,1675126,7711.37
16-May-12,456.7,462.9,449,450,450.75,905960,4116.85
15-May-12,452,476.2,452,465.95,466.45,1787834,8322.17
