Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
27-Jul-12,695.8,695.9,681.85,686,687.45,911984,6279.9
26-Jul-12,686.9,686.9,678.25,681.95,682,1151116,7860.52
25-Jul-12,686,687.2,675.1,681,681.6,471167,3205.96
24-Jul-12,693.5,699.55,683,685.7,686,532132,3673.37
23-Jul-12,698,706,691,693,692.05,450166,3134
20-Jul-12,707,712.3,700,703.2,703.15,417031,2939.73
19-Jul-12,715,717.95,706.55,709.75,710.15,861542,6128.46
18-Jul-12,710.95,712.9,694,712,708.7,790467,5555.3
17-Jul-12,721.05,725.15,703.2,705.4,708.1,781138,5586.26
16-Jul-12,720,728,716.15,718,717.7,981620,7084.52
13-Jul-12,718.55,725,716.6,717.1,719.85,634728,4570.63
12-Jul-12,720,723.75,716,718,718.55,1575505,11344.05
11-Jul-12,728.9,738.95,728,732.5,730.55,1884419,13780.73
10-Jul-12,730,737,730,731.6,733.5,1477163,10849.01
9-Jul-12,728.4,736.95,726.5,727.85,729.95,1696902,12406.25
6-Jul-12,722.05,733.5,722.05,732.2,731.55,1879707,13730.08
5-Jul-12,717,726,716.4,718.95,722.05,912743,6600.41
4-Jul-12,720,727.7,716.35,717.05,718.55,1375696,9915.18
3-Jul-12,719,721.75,713,717.5,717.9,752593,5405.7
2-Jul-12,709,718,701.1,716.4,714.9,1208212,8578.14
29-Jun-12,700,712.8,699.2,702.8,707.25,1342776,9511.58
28-Jun-12,697,701.55,685,691,691.6,1548984,10728.64
27-Jun-12,697,700.9,685.35,695.9,692.6,695201,4802.01
26-Jun-12,688,697,686.2,696.9,692.9,541159,3739.16
25-Jun-12,701.4,707.5,686.2,690.75,689.05,977185,6835.68
22-Jun-12,688,703.8,688,697.4,697.8,909295,6345.26
21-Jun-12,689.15,697,682.8,695,694.9,953966,6582.37
20-Jun-12,699,702.35,692.5,695.8,694.15,907487,6316.69
19-Jun-12,691,700,690.05,699,695.6,913813,6351.24
18-Jun-12,703,709.9,684.25,694,693.15,1054714,7349.2
15-Jun-12,686,700.9,683.1,698.8,698.45,1827078,12702.54
14-Jun-12,684.8,694,677.6,681.5,680.4,908063,6211.21
13-Jun-12,690.1,691.25,675.45,682.75,683.4,1473721,10037.86
12-Jun-12,675,699.55,674.3,693.65,695.55,709231,4895.42
11-Jun-12,693,696.25,675.9,678.7,679.5,731648,5039.76
8-Jun-12,694,694,676.8,693,688.7,1263111,8624
7-Jun-12,675.65,691.85,666,691,688.55,1338212,9062.86
6-Jun-12,660.05,676,656.6,671.5,674.55,1537228,10257.3
5-Jun-12,652,657.9,650,653.65,654.75,779737,5106.43
4-Jun-12,639.9,650.5,636.25,650,649.85,808379,5216.95
1-Jun-12,650,654.8,639,646,645.15,2239760,14536.67
31-May-12,654.6,657.5,648.05,649.55,652.6,2201367,14356.41
30-May-12,655,662.8,647.5,661,657.5,2510679,16457.25
29-May-12,656.55,660.7,652.3,655,655.35,883271,5804.77
28-May-12,640.35,656,640.35,655.5,653.9,787337,5121.12
25-May-12,650,651.4,636,639,638.3,1087946,6979.85
24-May-12,648.5,656.8,634.1,652,652.7,1476621,9535.38
23-May-12,638.45,648.2,633.95,647,644.65,1734558,11130.7
22-May-12,651.15,656,635.4,636.25,638.45,734090,4738.5
21-May-12,636.25,653.9,636.25,646,647.3,429136,2778.61
18-May-12,628,649.45,621.1,642.9,641.45,1154976,7341.22
17-May-12,661.8,664.5,633.15,634.5,636.65,1321515,8533.52
16-May-12,640,659,639.85,658,656.45,1457121,9471.35
15-May-12,650.25,659.8,648.45,658,654.9,1117243,7301.39
14-May-12,656,669.9,654.6,659.8,656.9,1186059,7840.38
11-May-12,654,662,642,655.65,655.05,1761076,11491.78
10-May-12,653.6,677,653.05,657,660.75,2118066,14108.05
9-May-12,668.2,672.6,648,652.5,655.3,1554542,10290.69
8-May-12,694.5,699,674.15,675.3,676.65,932757,6360.38
7-May-12,680,699,669.05,697,690,2115905,14306.28
4-May-12,698.75,702.45,681.7,683.15,687.05,2053454,14229.83
3-May-12,711.8,715,701.4,703.1,705.65,855005,6058.59
2-May-12,715,720.95,711.2,715,715.5,1753553,12566.86
30-Apr-12,718.7,721.65,702.3,708.4,710.05,1469884,10415.71
28-Apr-12,712,716,710.05,715,714.6,57069,407.78
27-Apr-12,705.5,722,705.5,710,712.65,1415986,10093.7
26-Apr-12,708.8,713.8,700.1,705.75,703.85,2036299,14385.03
25-Apr-12,710.5,715.75,700.2,705,703.3,881094,6247.7
24-Apr-12,714.1,719.55,698.65,712.8,716.75,1595634,11289.43
23-Apr-12,725,733.8,708.05,708.15,714.6,1632455,11765.68
20-Apr-12,705,729.35,704.75,725.55,726.45,3107534,22392.49
19-Apr-12,698.9,709.5,692.5,709,706.55,1416174,9939.73
18-Apr-12,687,694.5,686.25,692,692.2,1163804,8035.24
17-Apr-12,683,692,678.6,686.45,684.4,1451251,9910.91
16-Apr-12,689,691.8,680.2,686.8,686.05,841995,5771.11
13-Apr-12,698,710.75,690.05,693.5,691.85,1160694,8126.19
12-Apr-12,692.6,701.7,690,692.3,695.35,966248,6736.28
11-Apr-12,690,701,686.7,692,694.45,1713129,11915.16
10-Apr-12,687.5,695.7,682,694.9,694.3,922650,6364.03
9-Apr-12,692,696.6,681.1,684.5,683.6,546089,3757.43
4-Apr-12,701,704.95,694,702,697.8,915396,6393.52
3-Apr-12,714.2,715.3,703.05,708.4,706.6,956013,6760.54
2-Apr-12,707.65,713.9,698.05,710.4,710.65,1440147,10193.42
30-Mar-12,681,705,677,699,700.2,1447774,10033.59
29-Mar-12,675,683.5,672.5,681.05,679.45,2083810,14121.65
