Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
23-Jan-13,1923.9,1932.4,1910.75,1919,1922.3,310577,5974.03
22-Jan-13,1921.95,1921.95,1902.25,1912.5,1912.45,459325,8782.56
21-Jan-13,1891,1927.9,1890.5,1926,1922.8,194124,3712.46
18-Jan-13,1934.95,1934.95,1882.1,1886.5,1891.15,357501,6845.18
17-Jan-13,1935,1948,1925.05,1935,1938.5,253191,4905.91
16-Jan-13,1905,1954.1,1905,1925,1929.9,344914,6669.66
15-Jan-13,1916,1916,1897.1,1902,1902.35,480337,9136.75
14-Jan-13,1900.1,1918.9,1900,1916,1913.05,451885,8635.13
11-Jan-13,1915,1915,1880.9,1896.35,1899.85,586237,11135.02
10-Jan-13,1915.1,1922.85,1893.6,1894.25,1910.05,462822,8843.03
9-Jan-13,1905.25,1927,1896.1,1909.75,1910.9,607175,11622.29
8-Jan-13,1889,1921.75,1882.95,1906.95,1908.15,370157,7062.51
7-Jan-13,1895,1907,1871.7,1886,1887.6,502796,9525.35
4-Jan-13,1880,1895,1875,1885,1889.35,403207,7612.43
3-Jan-13,1849,1891.5,1841.1,1881,1882.3,584794,10996.45
2-Jan-13,1842.25,1852.75,1834.3,1837.95,1837.7,192449,3545.03
1-Jan-13,1831.6,1840,1821.1,1834,1835.75,186366,3416.48
31-Dec-12,1828,1831.8,1816,1830,1829.75,113090,2067.3
28-Dec-12,1827.7,1838,1818.6,1819.9,1826.55,187748,3430.48
27-Dec-12,1834.8,1854.4,1824.1,1831.75,1828.95,461804,8477.58
26-Dec-12,1822,1838,1812,1819.05,1818.85,217946,3965.13
24-Dec-12,1822.25,1840,1811,1825.6,1822.35,220785,4028.63
21-Dec-12,1847,1847.9,1812,1819.6,1821,246281,4505.96
20-Dec-12,1842.25,1860.2,1838.1,1840.55,1845.8,288922,5345.26
19-Dec-12,1830,1860.2,1829.2,1851.05,1852.75,453962,8398.18
18-Dec-12,1846.25,1860.25,1825.9,1826.35,1839,474428,8749.57
17-Dec-12,1831.9,1851.5,1831.15,1843.85,1844.3,268692,4948.26
14-Dec-12,1856.25,1863.7,1825,1835,1830.05,266915,4910.87
13-Dec-12,1878,1897.8,1847.1,1855,1851.95,306147,5711.6
12-Dec-12,1879.9,1884.9,1859.1,1870,1873.65,265851,4979.86
11-Dec-12,1895,1915.5,1864.75,1874.5,1881.2,554083,10491.45
10-Dec-12,1846,1905.05,1833.2,1895,1883.75,296440,5520.49
7-Dec-12,1849,1849.85,1830.1,1841,1839.4,304100,5587.35
6-Dec-12,1842.9,1850,1814.25,1848,1846.55,119580,2192.79
5-Dec-12,1843,1843.25,1822.65,1830,1832.5,468116,8582.15
4-Dec-12,1832.05,1845.5,1820.25,1826,1831.75,218383,4005.42
3-Dec-12,1822.25,1849,1822.25,1825,1831,340609,6241.7
30-Nov-12,1803,1830,1785.5,1823,1819.4,755311,13720.9
29-Nov-12,1801,1826.9,1791.4,1810,1808.55,712928,12915.6
27-Nov-12,1765.25,1795,1765.25,1793,1787.55,167359,2978.24
26-Nov-12,1738,1774.9,1738,1769.7,1759.75,272558,4809.39
23-Nov-12,1720,1749.8,1715.8,1739.9,1743,122103,2125.87
22-Nov-12,1743.95,1750,1726,1728.05,1730.15,84159,1460.04
21-Nov-12,1742.9,1742.9,1725.55,1737.8,1736.1,171498,2977.97
20-Nov-12,1745,1764.75,1720.55,1731.3,1738.45,226569,3939.4
19-Nov-12,1751.3,1774.8,1725.1,1733.5,1738,283544,4961.9
16-Nov-12,1711.05,1784.95,1711.05,1754,1756.9,430225,7558.51
15-Nov-12,1752.8,1762.25,1712,1723,1721.65,202145,3493.06
13-Nov-12,1787.8,1788,1747,1750,1755.35,42559,749.82
12-Nov-12,1768,1784.9,1750.5,1778,1776.8,176766,3126.64
9-Nov-12,1781,1790,1762.7,1768,1768.85,136277,2417.35
8-Nov-12,1787,1802.55,1768.95,1773.9,1776.95,188665,3366.27
7-Nov-12,1787,1810,1772.5,1795,1794.1,250506,4507.49
6-Nov-12,1785,1802.2,1778.55,1786.2,1786.65,197328,3526.69
5-Nov-12,1760,1812.9,1757.1,1796.95,1797.6,568078,10220.74
2-Nov-12,1766,1782.5,1766,1776,1774.65,513659,9117.67
1-Nov-12,1767,1771.65,1758.8,1764.95,1765.1,533865,9423.6
31-Oct-12,1736,1782,1736,1754,1756.5,683093,12027.43
30-Oct-12,1705.2,1739,1700.55,1717.05,1724.3,652618,11236.56
29-Oct-12,1682.35,1704.75,1681.05,1695.7,1697.7,109074,1842.8
26-Oct-12,1694.5,1700.45,1661.9,1683.1,1670.25,291702,4869.43
25-Oct-12,1729,1737.2,1685.25,1688.4,1694.5,414028,7030.74
23-Oct-12,1727.9,1750.8,1725.55,1732,1731.2,215137,3740.8
22-Oct-12,1704.7,1731.95,1704.7,1726.95,1728.75,243677,4207.89
19-Oct-12,1698,1715,1691,1704.7,1704.45,255249,4352.19
18-Oct-12,1696,1708.5,1685,1692,1695.65,164483,2788.58
17-Oct-12,1709.9,1709.9,1680.35,1689.85,1691,149500,2529.42
16-Oct-12,1718,1718,1683.95,1695.7,1691.25,165153,2798.14
15-Oct-12,1694.75,1704.9,1685.3,1702,1701.2,230438,3916.62
12-Oct-12,1710.9,1718,1676.1,1686,1683.95,163425,2762.83
11-Oct-12,1691.9,1730,1682.2,1716,1702.45,354133,6021.79
10-Oct-12,1704.1,1706.75,1688,1688.65,1691.7,175361,2971.8
9-Oct-12,1710,1734.9,1696.1,1697.3,1708,250482,4315.99
8-Oct-12,1695,1714,1676,1700,1701.95,244573,4175.92
5-Oct-12,1729.9,1733.05,1527.55,1691.1,1697.3,474845,8058.68
4-Oct-12,1696,1726.9,1693.1,1720,1720.2,639183,10958.93
3-Oct-12,1652.25,1699,1647,1688,1683.15,617326,10394.48
1-Oct-12,1650,1657,1638,1648.9,1646.45,232619,3829.97
28-Sep-12,1629.95,1651.95,1624,1647.15,1645.65,777267,12741.75
27-Sep-12,1618.25,1639.4,1616.3,1624,1622.8,678858,11040.91
26-Sep-12,1650,1653.75,1618,1625,1623.55,522396,8543.45
25-Sep-12,1672.25,1675,1649.35,1651.6,1655,287632,4783.95
24-Sep-12,1647.35,1674.2,1647.35,1673.5,1665.75,550529,9152.04
21-Sep-12,1673,1704.7,1639,1649,1643.7,822806,13712.19
20-Sep-12,1674,1682.2,1658,1664.25,1665.05,774304,12891.72
18-Sep-12,1685,1689,1660,1672.95,1676.65,662543,11078.32
